product_id,product_title,rating,summary,review
CLT2023M013,Men's Quilted Winter Vest,4,Good choice,Nice build quality.. material is best itself.. style at winter is nice. .. nice support from flipkart and delivery partner
CLT2023M013,Men's Quilted Winter Vest,1,Terrible product,"After using for about 8 days, right side of the zipper is not stitched properly and the quality on right side is very low. I didn't expect this."
CLT2023M013,Men's Quilted Winter Vest,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local vests. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023M013,Men's Quilted Winter Vest,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, men's quilted winter vest is very very excellent product fast shipping super totally winter friendly go for it"
CLT2023M013,Men's Quilted Winter Vest,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your body the quality was great
CLT2023M013,Men's Quilted Winter Vest,4,Very Good,It's very good and its design is very nice. This vest is very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023M013,Men's Quilted Winter Vest,5,Excellent,"Good product. Never used winter vests before. Now I am happy to see ease in my wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever I wear it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023M013,Men's Quilted Winter Vest,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Washes very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and I didn't feel any discomfort or pain even after continuous use of 8 hrs which I usually do with other vests."
CLT2023M013,Men's Quilted Winter Vest,5,Excellent,I like It Vest Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023M013,Men's Quilted Winter Vest,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Zipper quality is too short (even if you are walking by holding the vest in your hand you will feel zipper disturbances at all times) xx In case of washing it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023K012,Kids' Cartoon Print Pajama Set,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and print like beautiful... But when increased washing pajama starts fading.. Design feature is awesome..
CLT2023K012,Kids' Cartoon Print Pajama Set,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Pajama set last long in night season. Very light weight, Easy to carry,"
CLT2023K012,Kids' Cartoon Print Pajama Set,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023K012,Kids' Cartoon Print Pajama Set,5,Terrific,"Amazing product - material quality was awesome, it has cute print which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023K012,Kids' Cartoon Print Pajama Set,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023K012,Kids' Cartoon Print Pajama Set,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023K012,Kids' Cartoon Print Pajama Set,4,Really Nice,Excellent material clarity superb design for night lovers. Overall a very good product.
CLT2023K012,Kids' Cartoon Print Pajama Set,5,Mind-blowing purchase,"This pajama set is just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023K012,Kids' Cartoon Print Pajama Set,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is cute print.. Nice one.. Try it..
CLT2023K012,Kids' Cartoon Print Pajama Set,5,Excellent,The product was good enough.. Stylish design with well designed print.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023F014,Women's Embroidered Blouse,5,Worth every penny,This blouse is very stylish material is good and plus point is the quality is amazing. One of the best blouses for ethnic wear.
CLT2023F014,Women's Embroidered Blouse,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough style to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages ethnic occasions well, good experience when it comes to special events..the only CON I noticed was the embroidery.. I think this blouse is not built for rough use... sometimes the threads may come off."
CLT2023F014,Women's Embroidered Blouse,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023F014,Women's Embroidered Blouse,4,Nice product,This blouse is the budget friendly option. All are very good performance only fabric quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023F014,Women's Embroidered Blouse,5,Awesome,The blouse is really good it looks very stylish and also good fabric. If you think buy an embroidered blouse go for It. Just looks and material quality is awesome.
CLT2023F014,Women's Embroidered Blouse,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb style overall it is lovely one....will make ur day sweet......"
CLT2023F014,Women's Embroidered Blouse,5,Wonderful,I brought this product as I was looking for an embroidered blouse for my special occasions. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the blouse has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023F014,Women's Embroidered Blouse,5,Just wow!,This is my first embroidered blouse it is wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and style is good
CLT2023F014,Women's Embroidered Blouse,4,Very Good,Very decent look product. Give superb style. Embroidery quality is good. Design and build is superb. In this price range it worth it.
CLT2023F014,Women's Embroidered Blouse,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023M014,Men's Track Pants,5,Highly recommended,Awesome Pants Quality 5 * !!Fit Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023M014,Men's Track Pants,5,Fabulous!,It so nice but fit so comfortable but otherwise is best pants and stylish nice product.....
CLT2023M014,Men's Track Pants,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and fit will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That pants was not as comfortable as these pants provide. Really happy to advise all of you if are searching for track pants please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023M014,Men's Track Pants,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023M014,Men's Track Pants,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023M014,Men's Track Pants,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Fit is too good. Satisfactory with looks and build quality, could have been better."
CLT2023M014,Men's Track Pants,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & fit is too good & durability also superb
CLT2023M014,Men's Track Pants,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023M014,Men's Track Pants,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023M014,Men's Track Pants,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023K013,Kids' Summer Shorts,4,Good choice,Nice build quality.. material is best itself.. style at summer is nice. .. nice support from flipkart and delivery partner
CLT2023K013,Kids' Summer Shorts,1,Terrible product,"After using for about 8 days, right side of the seam is not stitched properly and the quality on right side is very low. I didn't expect this."
CLT2023K013,Kids' Summer Shorts,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local shorts. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023K013,Kids' Summer Shorts,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, kids' summer shorts is very very excellent product fast shipping super totally summer friendly go for it"
CLT2023K013,Kids' Summer Shorts,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your kid the quality was great
CLT2023K013,Kids' Summer Shorts,4,Very Good,It's very good and its design is very nice. These shorts are very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023K013,Kids' Summer Shorts,5,Excellent,"Good product. Never used summer shorts before. Now I am happy to see ease in my kid's wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever my kid wears it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023K013,Kids' Summer Shorts,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Washes very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and my kid didn't feel any discomfort or pain even after continuous use of 8 hrs which they usually do with other shorts."
CLT2023K013,Kids' Summer Shorts,5,Excellent,I like It Shorts Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023K013,Kids' Summer Shorts,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Elastic quality is too short (even if you are walking by holding the shorts in your hand you will feel elastic disturbances at all times) xx In case of washing it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023F015,Women's Off-Shoulder Top,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and design like beautiful... But when increased washing top starts fading.. Design feature is awesome..
CLT2023F015,Women's Off-Shoulder Top,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Top last long in casual season. Very light weight, Easy to carry,"
CLT2023F015,Women's Off-Shoulder Top,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023F015,Women's Off-Shoulder Top,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023F015,Women's Off-Shoulder Top,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023F015,Women's Off-Shoulder Top,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023F015,Women's Off-Shoulder Top,4,Really Nice,Excellent material clarity superb design for casual lovers. Overall a very good product.
CLT2023F015,Women's Off-Shoulder Top,5,Mind-blowing purchase,"This top is just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023F015,Women's Off-Shoulder Top,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is stylish design.. Nice one.. Try it..
CLT2023F015,Women's Off-Shoulder Top,5,Excellent,The product was good enough.. Stylish design with well designed pattern.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023M015,Men's Checkered Flannel Shirt,5,Worth every penny,This flannel shirt is very comfortable material is good and plus point is the quality is amazing. One of the best shirts for winter wear.
CLT2023M015,Men's Checkered Flannel Shirt,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough warmth to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages cold weather well, good experience when it comes to winter season..the only CON I noticed was the thickness.. I think this shirt is not built for extreme cold... sometimes the material may not be thick enough."
CLT2023M015,Men's Checkered Flannel Shirt,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023M015,Men's Checkered Flannel Shirt,4,Nice product,This shirt is the budget friendly option. All are very good performance only fabric quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023M015,Men's Checkered Flannel Shirt,5,Awesome,The shirt is really good it looks very stylish and also good fabric. If you think buy a flannel shirt go for It. Just looks and material quality is awesome.
CLT2023M015,Men's Checkered Flannel Shirt,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb comfort overall it is lovely one....will make ur day sweet......"
CLT2023M015,Men's Checkered Flannel Shirt,5,Wonderful,I brought this product as I was looking for a flannel shirt for my daily wear. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the shirt has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023M015,Men's Checkered Flannel Shirt,5,Just wow!,This is my first flannel shirt it is wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and warmth is good
CLT2023M015,Men's Checkered Flannel Shirt,4,Very Good,Very decent look product. Give superb warmth. Button quality is good. Design and build is superb. In this price range it worth it.
CLT2023M015,Men's Checkered Flannel Shirt,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023K014,Kids' Denim Overalls,5,Highly recommended,Awesome Overalls Quality 5 * !!Fit Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023K014,Kids' Denim Overalls,5,Fabulous!,It so nice but fit so comfortable but otherwise is best overalls and stylish nice product.....
CLT2023K014,Kids' Denim Overalls,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and fit will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That overalls was not as comfortable as these overalls provide. Really happy to advise all of you if are searching for denim overalls please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023K014,Kids' Denim Overalls,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023K014,Kids' Denim Overalls,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023K014,Kids' Denim Overalls,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Fit is too good. Satisfactory with looks and build quality, could have been better."
CLT2023K014,Kids' Denim Overalls,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & fit is too good & durability also superb
CLT2023K014,Kids' Denim Overalls,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023K014,Kids' Denim Overalls,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023K014,Kids' Denim Overalls,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023F016,Women's Striped Jumpsuit,4,Good choice,Nice build quality.. material is best itself.. style at casual is nice. .. nice support from flipkart and delivery partner
CLT2023F016,Women's Striped Jumpsuit,1,Terrible product,"After using for about 8 days, right side of the seam is not stitched properly and the quality on right side is very low. I didn't expect this."
CLT2023F016,Women's Striped Jumpsuit,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local jumpsuits. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023F016,Women's Striped Jumpsuit,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, women's striped jumpsuit is very very excellent product fast shipping super totally casual friendly go for it"
CLT2023F016,Women's Striped Jumpsuit,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your body the quality was great
CLT2023F016,Women's Striped Jumpsuit,4,Very Good,It's very good and its design is very nice. This jumpsuit is very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023F016,Women's Striped Jumpsuit,5,Excellent,"Good product. Never used jumpsuits before. Now I am happy to see ease in my wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever I wear it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023F016,Women's Striped Jumpsuit,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Washes very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and I didn't feel any discomfort or pain even after continuous use of 8 hrs which I usually do with other jumpsuits."
CLT2023F016,Women's Striped Jumpsuit,5,Excellent,I like It Jumpsuit Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023F016,Women's Striped Jumpsuit,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Zipper quality is too short (even if you are walking by holding the jumpsuit in your hand you will feel zipper disturbances at all times) xx In case of washing it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023M016,Men's Graphic Print Hoodie,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and print like beautiful... But when increased washing hoodie starts fading.. Design feature is awesome..
CLT2023M016,Men's Graphic Print Hoodie,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Hoodie last long in winter season. Very light weight, Easy to carry,"
CLT2023M016,Men's Graphic Print Hoodie,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023M016,Men's Graphic Print Hoodie,5,Terrific,"Amazing product - material quality was awesome, it has cool print which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023M016,Men's Graphic Print Hoodie,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023M016,Men's Graphic Print Hoodie,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023M016,Men's Graphic Print Hoodie,4,Really Nice,Excellent material clarity superb design for winter lovers. Overall a very good product.
CLT2023M016,Men's Graphic Print Hoodie,5,Mind-blowing purchase,"This hoodie is just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023M016,Men's Graphic Print Hoodie,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is cool print.. Nice one.. Try it..
CLT2023M016,Men's Graphic Print Hoodie,5,Excellent,The product was good enough.. Stylish design with well designed print.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023K015,Kids' Winter Gloves,5,Worth every penny,These winter gloves are very warm material is good and plus point is the quality is amazing. One of the best gloves for kids in winter season.
CLT2023K015,Kids' Winter Gloves,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough warmth to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages cold weather well, good experience when it comes to winter season..the only CON I noticed was the size.. I think these gloves are not built for all kids... sometimes the size may not be perfect."
CLT2023K015,Kids' Winter Gloves,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023K015,Kids' Winter Gloves,4,Nice product,These gloves are the budget friendly option. All are very good performance only fabric quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023K015,Kids' Winter Gloves,5,Awesome,The gloves are really good they look very stylish and also good fabric. If you think buy winter gloves go for It. Just looks and material quality is awesome.
CLT2023K015,Kids' Winter Gloves,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb warmth overall it is lovely one....will make ur day sweet......"
CLT2023K015,Kids' Winter Gloves,5,Wonderful,I brought this product as I was looking for winter gloves for my kid's daily wear. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the gloves have to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023K015,Kids' Winter Gloves,5,Just wow!,These are my first kids winter gloves they are wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and warmth is good
CLT2023K015,Kids' Winter Gloves,4,Very Good,Very decent look product. Give superb warmth. Material quality is good. Design and build is superb. In this price range it worth it.
CLT2023K015,Kids' Winter Gloves,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023F017,Women's High-Waisted Jeans,5,Highly recommended,Awesome Jeans Quality 5 * !!Fit Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023F017,Women's High-Waisted Jeans,5,Fabulous!,It so nice but waist so comfortable but otherwise is best jeans and stylish nice product.....
CLT2023F017,Women's High-Waisted Jeans,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and fit will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That jeans was not as comfortable as these jeans provide. Really happy to advise all of you if are searching for high-waisted jeans please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023F017,Women's High-Waisted Jeans,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023F017,Women's High-Waisted Jeans,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023F017,Women's High-Waisted Jeans,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Fit is too good. Satisfactory with looks and build quality, could have been better."
CLT2023F017,Women's High-Waisted Jeans,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & fit is too good & durability also superb
CLT2023F017,Women's High-Waisted Jeans,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023F017,Women's High-Waisted Jeans,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023F017,Women's High-Waisted Jeans,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023M017,Men's Formal Tie,4,Good choice,Nice build quality.. material is best itself.. style at formal is nice. .. nice support from flipkart and delivery partner
CLT2023M017,Men's Formal Tie,1,Terrible product,"After using for about 8 days, right side of the seam is not stitched properly and the quality on right side is very low. I didn't expect this."
CLT2023M017,Men's Formal Tie,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local ties. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023M017,Men's Formal Tie,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, men's formal tie is very very excellent product fast shipping super totally formal friendly go for it"
CLT2023M017,Men's Formal Tie,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your outfit the quality was great
CLT2023M017,Men's Formal Tie,4,Very Good,It's very good and its design is very nice. This tie is very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023M017,Men's Formal Tie,5,Excellent,"Good product. Never used formal ties before. Now I am happy to see ease in my wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks formal when ever I wear it but still feature is must needed when u are at office. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023M017,Men's Formal Tie,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Washes very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and I didn't feel any discomfort or pain even after continuous use of 8 hrs which I usually do with other ties."
CLT2023M017,Men's Formal Tie,5,Excellent,I like It Tie Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023M017,Men's Formal Tie,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Knot quality is too short (even if you are walking by holding the tie in your hand you will feel knot disturbances at all times) xx In case of washing it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023K016,Kids' Fleece Jacket,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and design like beautiful... But when increased washing jacket starts pilling.. Design feature is awesome..
CLT2023K016,Kids' Fleece Jacket,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Jacket last long in winter season. Very light weight, Easy to carry,"
CLT2023K016,Kids' Fleece Jacket,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023K016,Kids' Fleece Jacket,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023K016,Kids' Fleece Jacket,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023K016,Kids' Fleece Jacket,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023K016,Kids' Fleece Jacket,4,Really Nice,Excellent material clarity superb design for winter lovers. Overall a very good product.
CLT2023K016,Kids' Fleece Jacket,5,Mind-blowing purchase,"This jacket is just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023K016,Kids' Fleece Jacket,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is soft fleece.. Nice one.. Try it..
CLT2023K016,Kids' Fleece Jacket,5,Excellent,The product was good enough.. Stylish design with well designed pockets.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023F018,Women's Printed Scarf,5,Worth every penny,This scarf is very stylish material is good and plus point is the quality is amazing. One of the best scarves for accessorizing.
CLT2023F018,Women's Printed Scarf,3,Nice,"A fine product I would say, well crafted design and good build quality.. good feel and comfortable to wear... enough style to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages accessorizing well, good experience when it comes to styling..the only CON I noticed was the size.. I think this scarf is not built for all outfits... sometimes the size may not be perfect."
CLT2023F018,Women's Printed Scarf,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023F018,Women's Printed Scarf,4,Nice product,This scarf is the budget friendly option. All are very good performance only fabric quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
